cuenca|estacion|año|periodo|parametro|valor|val_eca1
LOCUMBA|RCuri2|2019|III|Calcio|109.9|NA
LOCUMBA|RIlab2|2019|III|Calcio|147.1|NA
LOCUMBA|RLocu3|2019|III|Calcio|138.2|NA
LOCUMBA|RLocu5|2019|III|Calcio|149.7|NA
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Calcio|118.5|NA
LOCUMBA|RCall1|2019|III|Calcio|34.5|NA
LOCUMBA|RCall3|2019|III|Calcio|112.2|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Calcio|99.83|NA
LOCUMBA|RCuri2|2019|III|Cobalto|2e-4|0.05
LOCUMBA|RIlab2|2019|III|Cobalto|0.0233|0.05
LOCUMBA|RLocu3|2019|III|Cobalto|2e-4|0.05
LOCUMBA|RLocu5|2019|III|Cobalto|2e-4|0.05
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Cobalto|2e-4|0.05
LOCUMBA|RCall1|2019|III|Cobalto|2e-4|NA
LOCUMBA|RCall3|2019|III|Cobalto|7e-4|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Cobalto|0.0013|NA
LOCUMBA|RCuri2|2019|III|Cobre|0.0014|0.2
LOCUMBA|RIlab2|2019|III|Cobre|0.0857|0.2
LOCUMBA|RLocu3|2019|III|Cobre|0.002|0.2
LOCUMBA|RLocu5|2019|III|Cobre|0.002|0.2
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Cobre|0.0013|0.2
LOCUMBA|RCall1|2019|III|Cobre|0.0012|0.1
LOCUMBA|RCall3|2019|III|Cobre|0.001|0.1
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Cobre|0.0012|0.1
LOCUMBA|RCuri2|2019|III|Cromo Total|7e-4|0.1
LOCUMBA|RIlab2|2019|III|Cromo Total|0.0111|0.1
LOCUMBA|RLocu3|2019|III|Cromo Total|7e-4|0.1
LOCUMBA|RLocu5|2019|III|Cromo Total|9e-4|0.1
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Cromo Total|7e-4|0.1
LOCUMBA|RCall1|2019|III|Cromo Total|7e-4|NA
LOCUMBA|RCall3|2019|III|Cromo Total|7e-4|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Cromo Total|7e-4|NA
LOCUMBA|RCuri2|2019|III|Estaño|2e-4|NA
LOCUMBA|RIlab2|2019|III|Estaño|8e-4|NA
LOCUMBA|RLocu3|2019|III|Estaño|2e-4|NA
LOCUMBA|RLocu5|2019|III|Estaño|2e-4|NA
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Estaño|2e-4|NA
LOCUMBA|RCall1|2019|III|Estaño|2e-4|NA
LOCUMBA|RCall3|2019|III|Estaño|2e-4|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Estaño|2e-4|NA
LOCUMBA|RCuri2|2019|III|Estroncio|0.7346|NA
LOCUMBA|RIlab2|2019|III|Estroncio|1.082|NA
LOCUMBA|RLocu3|2019|III|Estroncio|0.9416|NA
LOCUMBA|RLocu5|2019|III|Estroncio|0.9381|NA
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Estroncio|0.7975|NA
LOCUMBA|RCall1|2019|III|Estroncio|0.2028|NA
LOCUMBA|RCall3|2019|III|Estroncio|0.7178|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Estroncio|0.7974|NA
LOCUMBA|RCuri2|2019|III|Hierro|0.109|5
LOCUMBA|RIlab2|2019|III|Hierro|30.8|5
LOCUMBA|RLocu3|2019|III|Hierro|0.306|5
LOCUMBA|RLocu5|2019|III|Hierro|0.226|5
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Hierro|0.114|5
LOCUMBA|RCall1|2019|III|Hierro|1.454|NA
LOCUMBA|RCall3|2019|III|Hierro|1.38|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Hierro|0.977|NA
LOCUMBA|RCuri2|2019|III|Litio|1.037|2.5
LOCUMBA|RIlab2|2019|III|Litio|0.2628|2.5
LOCUMBA|RLocu3|2019|III|Litio|0.9681|2.5
LOCUMBA|RLocu5|2019|III|Litio|1.045|2.5
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Litio|0.9028|2.5
LOCUMBA|RCall1|2019|III|Litio|0.5257|NA
LOCUMBA|RCall3|2019|III|Litio|1.252|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Litio|2.135|NA
LOCUMBA|RCuri2|2019|III|Magnesio|30.41|NA
LOCUMBA|RIlab2|2019|III|Magnesio|40.03|NA
LOCUMBA|RLocu3|2019|III|Magnesio|37.33|NA
LOCUMBA|RLocu5|2019|III|Magnesio|39.76|NA
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Magnesio|31.79|NA
LOCUMBA|RCall1|2019|III|Magnesio|11.94|NA
LOCUMBA|RCall3|2019|III|Magnesio|34.77|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Magnesio|32.89|NA
LOCUMBA|RCuri2|2019|III|Manganeso|0.0089|0.2
LOCUMBA|RIlab2|2019|III|Manganeso|1.922|0.2
LOCUMBA|RLocu3|2019|III|Manganeso|0.0587|0.2
LOCUMBA|RLocu5|2019|III|Manganeso|0.053|0.2
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Manganeso|0.0119|0.2
LOCUMBA|RCall1|2019|III|Manganeso|0.2558|NA
LOCUMBA|RCall3|2019|III|Manganeso|0.2492|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Manganeso|0.1662|NA
LOCUMBA|RCuri2|2019|III|Mercurio|5e-5|0.001
LOCUMBA|RIlab2|2019|III|Mercurio|5e-5|0.001
LOCUMBA|RLocu3|2019|III|Mercurio|5e-5|0.001
LOCUMBA|RLocu5|2019|III|Mercurio|5e-5|0.001
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Mercurio|5e-5|0.001
LOCUMBA|RCall1|2019|III|Mercurio|5e-5|1e-4
LOCUMBA|RCall3|2019|III|Mercurio|5e-5|1e-4
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Mercurio|5e-5|1e-4
LOCUMBA|RCuri2|2019|III|Molibdeno|0.0079|NA
LOCUMBA|RIlab2|2019|III|Molibdeno|0.0076|NA
LOCUMBA|RLocu3|2019|III|Molibdeno|0.0078|NA
LOCUMBA|RLocu5|2019|III|Molibdeno|0.0082|NA
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Molibdeno|0.0074|NA
LOCUMBA|RCall1|2019|III|Molibdeno|2e-4|NA
LOCUMBA|RCall3|2019|III|Molibdeno|2e-4|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Molibdeno|2e-4|NA
LOCUMBA|RCuri2|2019|III|Niquel|4e-4|0.2
LOCUMBA|RIlab2|2019|III|Niquel|0.0152|0.2
LOCUMBA|RLocu3|2019|III|Niquel|6e-4|0.2
LOCUMBA|RLocu5|2019|III|Niquel|6e-4|0.2
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Niquel|5e-4|0.2
LOCUMBA|RCall1|2019|III|Niquel|2e-4|0.052
LOCUMBA|RCall3|2019|III|Niquel|0.0012|0.052
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Niquel|0.0026|0.052
LOCUMBA|RCuri2|2019|III|Plata|8e-5|NA
LOCUMBA|RIlab2|2019|III|Plata|2.7e-4|NA
LOCUMBA|RLocu3|2019|III|Plata|8e-5|NA
LOCUMBA|RLocu5|2019|III|Plata|8e-5|NA
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Plata|8e-5|NA
LOCUMBA|RCall1|2019|III|Plata|8e-5|NA
LOCUMBA|RCall3|2019|III|Plata|8e-5|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Plata|8e-5|NA
LOCUMBA|RCuri2|2019|III|Plomo|5e-4|0.05
LOCUMBA|RIlab2|2019|III|Plomo|0.0377|0.05
LOCUMBA|RLocu3|2019|III|Plomo|3e-4|0.05
LOCUMBA|RLocu5|2019|III|Plomo|5e-4|0.05
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Plomo|4e-4|0.05
LOCUMBA|RCall1|2019|III|Plomo|2e-4|0.0025
LOCUMBA|RCall3|2019|III|Plomo|2e-4|0.0025
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Plomo|5e-4|0.0025
LOCUMBA|RCuri2|2019|III|Potasio|29.16|NA
LOCUMBA|RIlab2|2019|III|Potasio|18.43|NA
LOCUMBA|RLocu3|2019|III|Potasio|30.4|NA
LOCUMBA|RLocu5|2019|III|Potasio|32.66|NA
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Potasio|26.79|NA
LOCUMBA|RCall1|2019|III|Potasio|22.03|NA
LOCUMBA|RCall3|2019|III|Potasio|33.66|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Potasio|47.7|NA
LOCUMBA|RCuri2|2019|III|Selenio|6e-4|0.02
LOCUMBA|RIlab2|2019|III|Selenio|0.0044|0.02
LOCUMBA|RLocu3|2019|III|Selenio|6e-4|0.02
LOCUMBA|RLocu5|2019|III|Selenio|6e-4|0.02
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Selenio|6e-4|0.02
LOCUMBA|RCall1|2019|III|Selenio|6e-4|0.005
LOCUMBA|RCall3|2019|III|Selenio|6e-4|0.005
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Selenio|6e-4|0.005
LOCUMBA|RCuri2|2019|III|Silicio|24.7|NA
LOCUMBA|RIlab2|2019|III|Silicio|64|NA
LOCUMBA|RLocu3|2019|III|Silicio|24.4|NA
LOCUMBA|RLocu5|2019|III|Silicio|23.4|NA
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Silicio|23.7|NA
LOCUMBA|RCall1|2019|III|Silicio|46.7|NA
LOCUMBA|RCall3|2019|III|Silicio|37.8|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Silicio|47.5|NA
LOCUMBA|RCuri2|2019|III|Sodio|245.5|NA
LOCUMBA|RIlab2|2019|III|Sodio|137.9|NA
LOCUMBA|RLocu3|2019|III|Sodio|264.4|NA
LOCUMBA|RLocu5|2019|III|Sodio|286.3|NA
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Sodio|233.5|NA
LOCUMBA|RCall1|2019|III|Sodio|126.8|NA
LOCUMBA|RCall3|2019|III|Sodio|270.5|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Sodio|381.3|NA
LOCUMBA|RCuri2|2019|III|Talio|2e-4|NA
LOCUMBA|RIlab2|2019|III|Talio|5e-4|NA
LOCUMBA|RLocu3|2019|III|Talio|2e-4|NA
LOCUMBA|RLocu5|2019|III|Talio|2e-4|NA
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Talio|2e-4|NA
LOCUMBA|RCall1|2019|III|Talio|2e-4|8e-4
LOCUMBA|RCall3|2019|III|Talio|2e-4|8e-4
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Talio|2e-4|8e-4
LOCUMBA|RCuri2|2019|III|Titanio|0.0032|NA
LOCUMBA|RIlab2|2019|III|Titanio|0.475|NA
LOCUMBA|RLocu3|2019|III|Titanio|0.0066|NA
LOCUMBA|RLocu5|2019|III|Titanio|0.0039|NA
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Titanio|0.0037|NA
LOCUMBA|RCall1|2019|III|Titanio|5e-4|NA
LOCUMBA|RCall3|2019|III|Titanio|0.0037|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Titanio|0.0039|NA
LOCUMBA|RCuri2|2019|III|Uranio|0.0019|NA
LOCUMBA|RIlab2|2019|III|Uranio|0.0076|NA
LOCUMBA|RLocu3|2019|III|Uranio|0.003|NA
LOCUMBA|RLocu5|2019|III|Uranio|0.0031|NA
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Uranio|0.0027|NA
LOCUMBA|RCall1|2019|III|Uranio|5e-4|NA
LOCUMBA|RCall3|2019|III|Uranio|9e-4|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Uranio|4e-4|NA
LOCUMBA|RCuri2|2019|III|Vanadio|0.0045|NA
LOCUMBA|RIlab2|2019|III|Vanadio|0.0532|NA
LOCUMBA|RLocu3|2019|III|Vanadio|0.0068|NA
LOCUMBA|RLocu5|2019|III|Vanadio|0.0067|NA
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Vanadio|0.0049|NA
LOCUMBA|RCall1|2019|III|Vanadio|0.0067|NA
LOCUMBA|RCall3|2019|III|Vanadio|0.0048|NA
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Vanadio|0.0054|NA
LOCUMBA|RCuri2|2019|III|Zinc|0.011|2
LOCUMBA|RIlab2|2019|III|Zinc|0.1|2
LOCUMBA|RLocu3|2019|III|Zinc|0.008|2
LOCUMBA|RLocu5|2019|III|Zinc|0.008|2
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Zinc|0.013|2
LOCUMBA|RCall1|2019|III|Zinc|0.023|0.12
LOCUMBA|RCall3|2019|III|Zinc|0.008|0.12
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Zinc|0.026|0.12
LOCUMBA|RCuri2|2019|III|Coliformes Termotolerantes|110|1000
LOCUMBA|RIlab2|2019|III|Coliformes Termotolerantes|110000|1000
LOCUMBA|RLocu3|2019|III|Coliformes Termotolerantes|1.8|1000
LOCUMBA|RLocu5|2019|III|Coliformes Termotolerantes|13|1000
LOCUMBA|RSala3 (LOCUMBA)|2019|III|Coliformes Termotolerantes|46|1000
LOCUMBA|RCall1|2019|III|Coliformes Termotolerantes|11|2000
LOCUMBA|RCall3|2019|III|Coliformes Termotolerantes|2|2000
LOCUMBA|RSala1 (LOCUMBA)|2019|III|Coliformes Termotolerantes|23|2000
LOCUMBA|LAric1S|2019|I|Aceites y Grasas|1|NA
LOCUMBA|LAric2S|2019|I|Aceites y Grasas|1|NA
LOCUMBA|LAric3S|2019|I|Aceites y Grasas|1|NA
LOCUMBA|LSuch2S|2019|I|Aceites y Grasas|1|NA
LOCUMBA|LSuch3S|2019|I|Aceites y Grasas|1|NA
LOCUMBA|RCall3|2019|I|Aceites y Grasas|1|5
LOCUMBA|RHuay1|2019|I|Aceites y Grasas|1|5
LOCUMBA|LAric1F|2019|I|Amoniaco-N|0.006|NA
LOCUMBA|LAric1S|2019|I|Amoniaco-N|0.006|NA
LOCUMBA|LAric2F|2019|I|Amoniaco-N|0.006|NA
LOCUMBA|LAric2S|2019|I|Amoniaco-N|0.006|NA
LOCUMBA|LAric3F|2019|I|Amoniaco-N|0.006|NA
LOCUMBA|LAric3S|2019|I|Amoniaco-N|0.006|NA
LOCUMBA|LSuch2F|2019|I|Amoniaco-N|0.045|NA
LOCUMBA|LSuch2S|2019|I|Amoniaco-N|0.037|NA
LOCUMBA|LSuch3F|2019|I|Amoniaco-N|0.036|NA
LOCUMBA|LSuch3S|2019|I|Amoniaco-N|0.045|NA
LOCUMBA|RCall3|2019|I|Amoniaco-N|0.012|NA
LOCUMBA|RHuay1|2019|I|Amoniaco-N|0.039|NA
LOCUMBA|LAric1F|2019|I|Bicarbonatos|120.6|NA
LOCUMBA|LAric1S|2019|I|Bicarbonatos|121.4|NA
LOCUMBA|LAric2F|2019|I|Bicarbonatos|119.9|NA
LOCUMBA|LAric2S|2019|I|Bicarbonatos|137.3|NA
LOCUMBA|LAric3F|2019|I|Bicarbonatos|120.3|NA
LOCUMBA|LAric3S|2019|I|Bicarbonatos|117.1|NA
LOCUMBA|LSuch2F|2019|I|Bicarbonatos|52|NA
LOCUMBA|LSuch2S|2019|I|Bicarbonatos|52.3|NA
LOCUMBA|LSuch3F|2019|I|Bicarbonatos|52.4|NA
LOCUMBA|LSuch3S|2019|I|Bicarbonatos|52.2|NA
LOCUMBA|RCall3|2019|I|Bicarbonatos|150.2|NA
LOCUMBA|RHuay1|2019|I|Bicarbonatos|11.5|NA
LOCUMBA|LAric1F|2019|I|Carbonatos|17.6|NA
LOCUMBA|LAric1S|2019|I|Carbonatos|19.8|NA
LOCUMBA|LAric2F|2019|I|Carbonatos|18.7|NA
LOCUMBA|LAric2S|2019|I|Carbonatos|12.9|NA
LOCUMBA|LAric3F|2019|I|Carbonatos|19.4|NA
LOCUMBA|LAric3S|2019|I|Carbonatos|20.3|NA
LOCUMBA|LSuch2F|2019|I|Carbonatos|0.6|NA
LOCUMBA|LSuch2S|2019|I|Carbonatos|0.6|NA
LOCUMBA|LSuch3F|2019|I|Carbonatos|0.6|NA
LOCUMBA|LSuch3S|2019|I|Carbonatos|0.6|NA
LOCUMBA|RCall3|2019|I|Carbonatos|16.2|NA
LOCUMBA|RHuay1|2019|I|Carbonatos|0.6|NA
LOCUMBA|LAric1F|2019|I|Clorofila A|0.0041|NA
LOCUMBA|LAric1S|2019|I|Clorofila A|0.0041|NA
LOCUMBA|LAric2F|2019|I|Clorofila A|0.0041|NA
LOCUMBA|LAric2S|2019|I|Clorofila A|0.0041|NA
LOCUMBA|LAric3F|2019|I|Clorofila A|0.0041|NA
LOCUMBA|LAric3S|2019|I|Clorofila A|0.0041|NA
LOCUMBA|LSuch2F|2019|I|Clorofila A|0.0041|NA
LOCUMBA|LSuch2S|2019|I|Clorofila A|0.0041|NA
LOCUMBA|LSuch3F|2019|I|Clorofila A|0.0041|NA
LOCUMBA|LSuch3S|2019|I|Clorofila A|0.0041|NA
LOCUMBA|LAric1F|2019|I|Cloruros|330.4|NA
LOCUMBA|LAric1S|2019|I|Cloruros|339.3|NA
LOCUMBA|LAric2F|2019|I|Cloruros|337.9|NA
LOCUMBA|LAric2S|2019|I|Cloruros|331.5|NA
LOCUMBA|LAric3F|2019|I|Cloruros|335|NA
LOCUMBA|LAric3S|2019|I|Cloruros|348.3|NA
LOCUMBA|LSuch2F|2019|I|Cloruros|5.119|NA
LOCUMBA|LSuch2S|2019|I|Cloruros|4.467|NA
LOCUMBA|LSuch3F|2019|I|Cloruros|8.764|NA
LOCUMBA|LSuch3S|2019|I|Cloruros|4.717|NA
LOCUMBA|RCall3|2019|I|Cloruros|421.9|NA
LOCUMBA|RHuay1|2019|I|Cloruros|0.596|NA
LOCUMBA|LAric1F|2019|I|Conductividad|1908|1000
LOCUMBA|LAric1S|2019|I|Conductividad|1906|1000
LOCUMBA|LAric2F|2019|I|Conductividad|1909|1000
LOCUMBA|LAric2S|2019|I|Conductividad|1905|1000
LOCUMBA|LAric3F|2019|I|Conductividad|1909|1000
LOCUMBA|LAric3S|2019|I|Conductividad|1910|1000
LOCUMBA|LSuch2F|2019|I|Conductividad|255|1000
LOCUMBA|LSuch2S|2019|I|Conductividad|251|1000
LOCUMBA|LSuch3F|2019|I|Conductividad|256|1000
LOCUMBA|LSuch3S|2019|I|Conductividad|253|1000
LOCUMBA|RCall3|2019|I|Conductividad|2252|1000
LOCUMBA|RHuay1|2019|I|Conductividad|226|1000
LOCUMBA|LAric1F|2019|I|Demanda Bioquímica de Oxígeno (DBO5)|2|5
LOCUMBA|LAric1S|2019|I|Demanda Bioquímica de Oxígeno (DBO5)|2|5
LOCUMBA|LAric2F|2019|I|Demanda Bioquímica de Oxígeno (DBO5)|2|5
LOCUMBA|LAric2S|2019|I|Demanda Bioquímica de Oxígeno (DBO5)|2|5
LOCUMBA|LAric3F|2019|I|Demanda Bioquímica de Oxígeno (DBO5)|2|5
LOCUMBA|LAric3S|2019|I|Demanda Bioquímica de Oxígeno (DBO5)|2|5
LOCUMBA|LSuch2F|2019|I|Demanda Bioquímica de Oxígeno (DBO5)|3|5
LOCUMBA|LSuch2S|2019|I|Demanda Bioquímica de Oxígeno (DBO5)|2|5
LOCUMBA|LSuch3F|2019|I|Demanda Bioquímica de Oxígeno (DBO5)|3|5
LOCUMBA|LSuch3S|2019|I|Demanda Bioquímica de Oxígeno (DBO5)|2|5
LOCUMBA|RCall3|2019|I|Demanda Bioquímica de Oxígeno (DBO5)|2|10
LOCUMBA|RHuay1|2019|I|Demanda Bioquímica de Oxígeno (DBO5)|2|10
LOCUMBA|LAric1F|2019|I|Demanda Química de Oxígeno (DQO)|2|NA
LOCUMBA|LAric1S|2019|I|Demanda Química de Oxígeno (DQO)|16|NA
LOCUMBA|LAric2F|2019|I|Demanda Química de Oxígeno (DQO)|6|NA
LOCUMBA|LAric2S|2019|I|Demanda Química de Oxígeno (DQO)|2|NA
LOCUMBA|LAric3F|2019|I|Demanda Química de Oxígeno (DQO)|15|NA
LOCUMBA|LAric3S|2019|I|Demanda Química de Oxígeno (DQO)|16|NA
LOCUMBA|LSuch2F|2019|I|Demanda Química de Oxígeno (DQO)|26|NA
LOCUMBA|LSuch2S|2019|I|Demanda Química de Oxígeno (DQO)|29|NA
LOCUMBA|LSuch3F|2019|I|Demanda Química de Oxígeno (DQO)|30|NA
LOCUMBA|LSuch3S|2019|I|Demanda Química de Oxígeno (DQO)|25|NA
LOCUMBA|RCall3|2019|I|Demanda Química de Oxígeno (DQO)|12|NA
LOCUMBA|RHuay1|2019|I|Demanda Química de Oxígeno (DQO)|12|NA
LOCUMBA|LAric1F|2019|I|Fosfatos|0.012|NA
LOCUMBA|LAric1S|2019|I|Fosfatos|0.012|NA
LOCUMBA|LAric2F|2019|I|Fosfatos|0.012|NA
LOCUMBA|LAric2S|2019|I|Fosfatos|0.012|NA
LOCUMBA|LAric3F|2019|I|Fosfatos|0.012|NA
LOCUMBA|LAric3S|2019|I|Fosfatos|0.012|NA
LOCUMBA|LSuch2F|2019|I|Fosfatos|0.012|NA
LOCUMBA|LSuch2S|2019|I|Fosfatos|0.012|NA
LOCUMBA|LSuch3F|2019|I|Fosfatos|0.012|NA
LOCUMBA|LSuch3S|2019|I|Fosfatos|0.012|NA
LOCUMBA|RCall3|2019|I|Fosfatos|0.012|NA
LOCUMBA|RHuay1|2019|I|Fosfatos|0.012|NA
LOCUMBA|LAric1F|2019|I|Fosfatos-P|0.004|NA
LOCUMBA|LAric1S|2019|I|Fosfatos-P|0.004|NA
LOCUMBA|LAric2F|2019|I|Fosfatos-P|0.004|NA
LOCUMBA|LAric2S|2019|I|Fosfatos-P|0.004|NA
LOCUMBA|LAric3F|2019|I|Fosfatos-P|0.004|NA
LOCUMBA|LAric3S|2019|I|Fosfatos-P|0.004|NA
LOCUMBA|LSuch2F|2019|I|Fosfatos-P|0.004|NA
LOCUMBA|LSuch2S|2019|I|Fosfatos-P|0.004|NA
LOCUMBA|LSuch3F|2019|I|Fosfatos-P|0.004|NA
LOCUMBA|LSuch3S|2019|I|Fosfatos-P|0.004|NA
LOCUMBA|RCall3|2019|I|Fosfatos-P|0.004|NA
LOCUMBA|RHuay1|2019|I|Fosfatos-P|0.004|NA
LOCUMBA|LAric1F|2019|I|Fósforo Total|0.161|0.035
LOCUMBA|LAric1S|2019|I|Fósforo Total|0.156|0.035
LOCUMBA|LAric2F|2019|I|Fósforo Total|0.15|0.035
LOCUMBA|LAric2S|2019|I|Fósforo Total|0.167|0.035
LOCUMBA|LAric3F|2019|I|Fósforo Total|0.174|0.035
LOCUMBA|LAric3S|2019|I|Fósforo Total|0.163|0.035
LOCUMBA|LSuch2F|2019|I|Fósforo Total|0.01|0.035
LOCUMBA|LSuch2S|2019|I|Fósforo Total|0.01|0.035
LOCUMBA|LSuch3F|2019|I|Fósforo Total|0.01|0.035
LOCUMBA|LSuch3S|2019|I|Fósforo Total|0.01|0.035
LOCUMBA|RCall3|2019|I|Fósforo Total|0.402|0.05
LOCUMBA|RHuay1|2019|I|Fósforo Total|0.01|0.05
LOCUMBA|LAric1F|2019|I|Nitratos (NO3-)|0.009|NA
LOCUMBA|LAric1S|2019|I|Nitratos (NO3-)|0.009|NA
LOCUMBA|LAric2F|2019|I|Nitratos (NO3-)|0.009|NA
LOCUMBA|LAric2S|2019|I|Nitratos (NO3-)|0.009|NA
LOCUMBA|LAric3F|2019|I|Nitratos (NO3-)|0.009|NA
LOCUMBA|LAric3S|2019|I|Nitratos (NO3-)|0.009|NA
LOCUMBA|LSuch2F|2019|I|Nitratos (NO3-)|0.009|NA
LOCUMBA|LSuch2S|2019|I|Nitratos (NO3-)|0.009|NA
LOCUMBA|LSuch3F|2019|I|Nitratos (NO3-)|0.009|NA
LOCUMBA|LSuch3S|2019|I|Nitratos (NO3-)|0.009|NA
LOCUMBA|RCall3|2019|I|Nitratos (NO3-)|0.425|13
LOCUMBA|RHuay1|2019|I|Nitratos (NO3-)|0.49|13
LOCUMBA|LAric1F|2019|I|Nitratos-N|0.002|NA
LOCUMBA|LAric1S|2019|I|Nitratos-N|0.002|NA
LOCUMBA|LAric2F|2019|I|Nitratos-N|0.002|NA
LOCUMBA|LAric2S|2019|I|Nitratos-N|0.002|NA
LOCUMBA|LAric3F|2019|I|Nitratos-N|0.002|NA
LOCUMBA|LAric3S|2019|I|Nitratos-N|0.002|NA
LOCUMBA|LSuch2F|2019|I|Nitratos-N|0.002|NA
LOCUMBA|LSuch2S|2019|I|Nitratos-N|0.002|NA
LOCUMBA|LSuch3F|2019|I|Nitratos-N|0.002|NA
LOCUMBA|LSuch3S|2019|I|Nitratos-N|0.002|NA
LOCUMBA|RCall3|2019|I|Nitratos-N|0.096|NA
LOCUMBA|RHuay1|2019|I|Nitratos-N|0.111|NA
LOCUMBA|LAric1F|2019|I|Nitritos (NO2-)|0.015|NA
LOCUMBA|LAric1S|2019|I|Nitritos (NO2-)|0.015|NA
LOCUMBA|LAric2F|2019|I|Nitritos (NO2-)|0.015|NA
LOCUMBA|LAric2S|2019|I|Nitritos (NO2-)|0.015|NA
LOCUMBA|LAric3F|2019|I|Nitritos (NO2-)|0.015|NA
LOCUMBA|LAric3S|2019|I|Nitritos (NO2-)|0.015|NA
LOCUMBA|LSuch2F|2019|I|Nitritos (NO2-)|0.015|NA
LOCUMBA|LSuch2S|2019|I|Nitritos (NO2-)|0.015|NA
LOCUMBA|LSuch3F|2019|I|Nitritos (NO2-)|0.015|NA
LOCUMBA|LSuch3S|2019|I|Nitritos (NO2-)|0.015|NA
LOCUMBA|RCall3|2019|I|Nitritos (NO2-)|0.015|NA
LOCUMBA|RHuay1|2019|I|Nitritos (NO2-)|0.015|NA
LOCUMBA|LAric1F|2019|I|Nitritos-N|0.004|NA
LOCUMBA|LAric1S|2019|I|Nitritos-N|0.004|NA
LOCUMBA|LAric2F|2019|I|Nitritos-N|0.004|NA
LOCUMBA|LAric2S|2019|I|Nitritos-N|0.004|NA
LOCUMBA|LAric3F|2019|I|Nitritos-N|0.004|NA
LOCUMBA|LAric3S|2019|I|Nitritos-N|0.004|NA
LOCUMBA|LSuch2F|2019|I|Nitritos-N|0.004|NA
LOCUMBA|LSuch2S|2019|I|Nitritos-N|0.004|NA
LOCUMBA|LSuch3F|2019|I|Nitritos-N|0.004|NA
LOCUMBA|LSuch3S|2019|I|Nitritos-N|0.004|NA
LOCUMBA|RCall3|2019|I|Nitritos-N|0.004|NA
LOCUMBA|RHuay1|2019|I|Nitritos-N|0.004|NA
LOCUMBA|LAric1F|2019|I|Nitrógeno Total|0.18|NA
LOCUMBA|LAric1S|2019|I|Nitrógeno Total|0.201|NA
LOCUMBA|LAric2F|2019|I|Nitrógeno Total|0.135|NA
LOCUMBA|LAric2S|2019|I|Nitrógeno Total|0.173|NA
LOCUMBA|LAric3F|2019|I|Nitrógeno Total|0.177|NA
LOCUMBA|LAric3S|2019|I|Nitrógeno Total|0.158|NA
LOCUMBA|LSuch2F|2019|I|Nitrógeno Total|0.604|NA
LOCUMBA|LSuch2S|2019|I|Nitrógeno Total|0.614|NA
LOCUMBA|LSuch3F|2019|I|Nitrógeno Total|0.645|NA
LOCUMBA|LSuch3S|2019|I|Nitrógeno Total|0.561|NA
LOCUMBA|RCall3|2019|I|Nitrógeno Total|0.336|NA
